Loading dataset...

Epoch 225, batch 225, Loss: 0.5700008273124695, Accuracy: 0.7058823529411764
Epoch 226, batch 226, Loss: 0.5107389688491821, Accuracy: 0.7352941176470588
Epoch 227, batch 227, Loss: 0.5041689276695251, Accuracy: 0.75
Epoch 228, batch 228, Loss: 0.4357948899269104, Accuracy: 0.8529411764705882
Epoch 229, batch 229, Loss: 0.5594487190246582, Accuracy: 0.75

Epoch 230, batch 230, Loss: 0.7299026250839233, Accuracy: 0.6470588235294118
Epoch 231, batch 231, Loss: 0.6067646145820618, Accuracy: 0.6323529411764706
Epoch 232, batch 232, Loss: 0.8490988612174988, Accuracy: 0.47058823529411764
Epoch 233, batch 233, Loss: 0.3023931384086609, Accuracy: 0.9264705882352942
Epoch 234, batch 234, Loss: 0.6306142807006836, Accuracy: 0.6617647058823529

Epoch 235, batch 235, Loss: 0.6196869611740112, Accuracy: 0.7058823529411764
Epoch 236, batch 236, Loss: 0.6049001216888428, Accuracy: 0.7058823529411764
Epoch 237, batch 237, Loss: 0.5743292570114136, Accuracy: 0.7205882352941176
Epoch 238, batch 238, Loss: 1.1580528020858765, Accuracy: 0.4117647058823529
Epoch 239, batch 239, Loss: 0.3938460350036621, Accuracy: 0.8382352941176471

Epoch 240, batch 240, Loss: 0.5537177920341492, Accuracy: 0.7205882352941176
Epoch 241, batch 241, Loss: 0.5269925594329834, Accuracy: 0.7352941176470588
Epoch 242, batch 242, Loss: 0.4743015766143799, Accuracy: 0.7941176470588235
Epoch 243, batch 243, Loss: 0.5324446558952332, Accuracy: 0.75
Epoch 244, batch 244, Loss: 0.632097065448761, Accuracy: 0.6911764705882353

Epoch 245, batch 245, Loss: 0.7368959784507751, Accuracy: 0.6176470588235294
Epoch 246, batch 246, Loss: 1.0063461065292358, Accuracy: 0.5
Epoch 247, batch 247, Loss: 0.33656078577041626, Accuracy: 0.9264705882352942
Epoch 248, batch 248, Loss: 0.7276380062103271, Accuracy: 0.6176470588235294
Epoch 249, batch 249, Loss: 0.4241323173046112, Accuracy: 0.8382352941176471

Epoch 250, batch 250, Loss: 0.4308781325817108, Accuracy: 0.8382352941176471
Epoch 251, batch 251, Loss: 0.9912541508674622, Accuracy: 0.5147058823529411
Epoch 252, batch 252, Loss: 0.26770883798599243, Accuracy: 0.9411764705882353
Epoch 253, batch 253, Loss: 0.5542164444923401, Accuracy: 0.7647058823529411
Epoch 254, batch 254, Loss: 0.44655343890190125, Accuracy: 0.8235294117647058

Epoch 255, batch 255, Loss: 0.6421923041343689, Accuracy: 0.6176470588235294
Epoch 256, batch 256, Loss: 0.6115454435348511, Accuracy: 0.6323529411764706
Epoch 257, batch 257, Loss: 0.5768715143203735, Accuracy: 0.7352941176470588
Epoch 258, batch 258, Loss: 0.41408678889274597, Accuracy: 0.7941176470588235
Epoch 259, batch 259, Loss: 0.5641301870346069, Accuracy: 0.8088235294117647

Epoch 260, batch 260, Loss: 0.8338075876235962, Accuracy: 0.5882352941176471
Epoch 261, batch 261, Loss: 0.33569446206092834, Accuracy: 0.8823529411764706
